lat,lon,nodes,distance
1.36939,103.77929,"[4096664887, 4096664886]",8.850838
1.36922,103.77935,"[4096664888, 4096664887]",1.653219
1.36911,103.7794,"[4096664989, 4096664888]",1.976552
1.36899,103.77951,"[4096664989, 4096664888]",3.242339
1.36891,103.77961,"[4096664990, 4096664989]",2.243147
1.36888,103.77968,"[4096664990, 4096664989]",3.903271
1.36886,103.77971,"[4096664990, 4096664989]",4.686958
1.36882,103.77973,"[4096664991, 4096664990]",6.09143
1.3687,103.77968,"[4096664991, 4096664990]",1.573659
1.36855,103.77973,"[4096664992, 4096664991]",4.047638
1.36846,103.7797,"[4096664993, 4096664992]",0.111289
1.36838,103.7797,"[4096664993, 4096664992]",2.708172
1.36832,103.77974,"[4096664994, 4096664993]",1.007684
1.36819,103.77976,"[4096664994, 4096664993]",5.652723
1.3681,103.77966,"[4096664995, 4096664994]",4.451555
1.36801,103.77966,"[4096664995, 4096664994]",4.451555
1.36786,103.77971,"[4096664996, 4096664995]",2.919447
1.36774,103.77971,"[4096664998, 4096664997]",1.683916
1.36766,103.77968,"[4096664998, 4096664997]",3.71391
1.3676,103.77968,"[4096664998, 4096664997]",2.707302
1.36738,103.77985,"[4096665000, 4096664999]",2.746274
1.36733,103.77991,"[4096665000, 4096664999]",1.445373
1.36725,103.77992,"[4096665001, 4096665000]",0.890311
1.36717,103.77988,"[4096665002, 4096665001]",3.56296
1.36706,103.77988,"[4096665002, 4096665001]",4.805815
1.36701,103.77989,"[4096665002, 4096665001]",4.252041
1.36682,103.77997,"[4096665004, 4096665003]",1.820886
1.36678,103.78,"[4096665004, 4096665003]",1.976552
1.36671,103.78012,"[4096665005, 4096665004]",4.405056
1.36658,103.78018,"[4096665005, 4096665004]",1.848715
1.36644,103.78016,"[4096665006, 4096665005]",3.155222
1.36636,103.78018,"[4096665007, 4096665006]",0.710798
1.36622,103.78026,"[4096665008, 4096665007]",3.137545
1.3662,103.78034,"[4096665008, 4096665007]",1.568772
1.36607,103.78041,"[4096665009, 4096665008]",0.497056
1.36597,103.78044,"[4096665009, 4096665008]",1.0949
1.36586,103.78038,"[4096665010, 4096665009]",5.564119
1.36573,103.78034,"[4096665011, 4096665010]",4.004596
1.36545,103.78037,"[4096665013, 4096665012]",0.458681
1.3652,103.78043,"[4096665014, 4096665013]",2.110194
1.36505,103.78046,"[4096665015, 4096665014]",2.581047
1.36498,103.78047,"[4096665015, 4096665014]",2.581047
1.36496,103.78052,"[4134616989, 4096665016]",2.110194
