lat,lon,nodes,distance
1.27835,103.81244,"[6978526885, 5152676833]",0.248536
1.27865,103.81204,"[6978586901, 6978586900]",1.507306
1.27873,103.81194,"[1380407451, 247048639]",2.034703
1.27877,103.81181,"[6978586899, 6978586898]",1.93165
1.27879,103.81168,"[6978586898, 6978586897]",2.432492
1.27879,103.81147,"[247048642, 1380407456]",2.987404
1.2787,103.81123,"[247048643, 1380407444]",3.393104
1.2785,103.81098,"[247048644, 247048643]",2.118824
1.27842,103.81083,"[247048645, 247048644]",2.344572
1.27837,103.81073,"[6978586891, 6978586890]",1.717224
1.27835,103.81058,"[6978586890, 6978586889]",1.441684
1.27838,103.81051,"[247048649, 247048646]",1.352571
1.27847,103.81037,"[247048649, 247048646]",1.751955
1.27865,103.81014,"[1380407442, 247048650]",1.441684
1.27866,103.8101,"[1380407442, 247048650]",2.22253
1.27866,103.81002,"[247048654, 1380407442]",1.658517
1.27866,103.80979,"[247048657, 5148649607]",2.22253
1.27869,103.80973,"[5248112900, 5148649606]",4.189871
1.27875,103.80967,"[4329584151, 4329584143]",2.773142
1.2788,103.80992,"[4329584144, 4329584151]",2.236419
1.27887,103.81013,"[4329584146, 4329584145]",3.622922
1.27889,103.8102,"[4329584147, 4329584146]",5.006572
1.27886,103.81031,"[5219411940, 4329584147]",2.766434
1.27881,103.81048,"[4329584148, 5219411940]",1.820932
1.27891,103.81048,"[5830471128, 9794058937]",0.445173
1.27893,103.81048,"[5830471128, 9794058937]",0.33388
1.27891,103.81083,"[1992298112, 681229434]",1.353704
1.2789,103.81096,"[1992298097, 1992298099]",0.331703
1.27893,103.81104,"[1992298102, 681229441]",0.0
1.27897,103.81108,"[1992298102, 681229441]",1.108295
1.27898,103.81113,"[681229440, 681229441]",0.672677
1.279,103.81123,"[681229440, 681229441]",1.12786
1.27904,103.81127,"[1992298130, 681229440]",1.3363
1.27909,103.8113,"[1992298140, 1992298130]",1.891987
1.27904,103.8114,"[1992298130, 1992298100]",0.349876
1.27892,103.8117,"[1992298130, 1992298100]",1.584919
1.2789,103.81177,"[6978568970, 247048705]",0.15688
1.27899,103.8118,"[247048705, 247048704]",5.862415
1.27889,103.8119,"[3121607527, 3121607526]",1.353704
1.27898,103.81193,"[3121607528, 3121607527]",4.066806
1.27906,103.81191,"[3121607528, 3121607527]",7.332899
1.27928,103.81171,"[5148649605, 3121607528]",3.575805
1.2794,103.81164,"[3121609529, 5148649605]",2.395182
1.27958,103.81156,"[3121609529, 5148649605]",2.044175
1.27967,103.81148,"[5148649599, 3121609529]",1.448367
1.27978,103.81132,"[5148649604, 5148649602]",2.044175
1.2799,103.81139,"[3121609533, 5148649600]",0.745607
1.27999,103.81141,"[3121609534, 5148649589]",0.66776
1.28003,103.8114,"[3121609535, 3121609534]",0.351712
1.28011,103.81133,"[5148649590, 3121609535]",7.302189
1.28015,103.8115,"[4246185107, 3121609536]",8.248113
1.28016,103.8115,"[4246185107, 3121609536]",7.53884
1.28024,103.81142,"[5148649593, 4246185107]",4.320659
1.28026,103.81149,"[5148649597, 5148649593]",3.687628
1.28028,103.81149,"[5148649592, 5148649597]",3.942204
1.28031,103.81146,"[5148649591, 5148649592]",2.065466
1.28034,103.81145,"[5148649596, 5148649591]",3.203766
1.2804,103.81145,"[681254071, 681254070]",4.335062
1.28042,103.81134,"[5148649595, 5148649596]",1.118412
1.28044,103.81128,"[6978739293, 5148649595]",7.95118
1.28056,103.81129,"[6978739293, 5148649595]",8.393737
1.28072,103.81131,"[6978754349, 6978754360]",7.448894
1.28073,103.81123,"[6978754356, 6978754355]",2.321924
1.28076,103.81094,"[6978754350, 6978754351]",10.984054
1.28092,103.81093,"[6978754352, 6978754348]",1.048021
1.28106,103.81093,"[6285356161, 4598923611]",2.791107
1.28116,103.81097,"[10701713498, 10701713497]",3.237222
1.28127,103.81099,"[7058997603, 6978891856]",5.02769
1.28143,103.81097,"[4598923612, 4246168082]",0.221136
1.28148,103.81061,"[5133671320, 4598923612]",1.441684
1.28151,103.81025,"[5133671522, 5133671521]",2.387674
1.28156,103.81,"[5133671521, 247048606]",2.364214
1.28165,103.80965,"[7030306371, 247048606]",0.456059
1.2819,103.80846,"[7030497539, 5228551125]",3.145511
1.281892,103.808469,"[7030497539, 5228551125]",2.472892
1.282015,103.807795,"[247048604, 5686431533]",3.03675
1.282106,103.807146,"[682557314, 7926819733]",6.306294
1.282126,103.806746,"[7030306384, 6164298754]",4.31358
1.281986,103.806289,"[7030296586, 247048603]",0.891516
1.281769,103.805642,"[5173649248, 6164298741]",3.953619
1.2814,103.804501,"[7030497524, 5010503397]",0.0
1.281271,103.804204,"[7030497522, 7030471228]",2.49533
1.281202,103.803874,"[7030471228, 7030471227]",0.110568
1.281354,103.802436,"[4724320976, 6164298742]",3.884249
1.281317,103.802243,"[4724320976, 1728377448]",1.105678
1.280937,103.802389,"[1780030004, 1692978967]",0.15688
1.279793,103.802937,"[3121607444, 1780030009]",2.686531
1.279379,103.803129,"[10234799808, 1692978965]",1.941624
1.279056,103.8032,"[1692978965, 1992427673]",3.901538
1.278675,103.803195,"[1992427673, 1692978952]",2.707408
1.278238,103.803064,"[3570904745, 1728377433]",3.165405
1.277224,103.802703,"[10852944891, 1992427651]",1.049629
1.27722,103.8027,"[10852944891, 1992427651]",1.610691
1.27688,103.80258,"[247046897, 1992427651]",4.361511
1.27614,103.8023,"[247046905, 6748133338]",3.517116
1.27579,103.80217,"[1363434700, 247046905]",1.971102
1.27556,103.80212,"[5281058024, 1363434700]",2.05152
1.27532,103.8021,"[4941625225, 5281058024]",5.61246
1.27487,103.80208,"[7334355730, 247046909]",3.5768
1.27442,103.80211,"[7334355730, 247046909]",2.236824
1.27423,103.80213,"[7334355730, 6748448251]",2.680178
