lat,lon,nodes,distance
1.35148,103.77894,"[394488078, 4740093521]",1.340036
1.35122,103.77894,"[5148124433, 394488074]",2.250358
1.35111,103.77893,"[5148124433, 394488074]",0.786829
1.35089,103.77903,"[5148124432, 394488072]",2.236735
1.35076,103.779,"[394488072, 394488071]",0.458681
1.35063,103.77898,"[394488072, 394488071]",0.0
1.3505,103.77894,"[394488072, 394488071]",2.691451
1.35042,103.77897,"[394488071, 5004602804]",1.450974
1.3503,103.77898,"[5004602804, 5148124434]",0.703398
1.3503,103.77898,"[5004602804, 5148124434]",0.703398
1.35024,103.779,"[5148124434, 5148124435]",0.555149
1.35012,103.77915,"[394487280, 1987912975]",3.014571
1.34993,103.7794,"[1987912975, 394487279]",2.151357
1.34978,103.77964,"[394487278, 5148124437]",2.200879
1.34967,103.7797,"[5148124437, 5148124436]",1.920807
1.34957,103.7797,"[394487277, 394487276]",3.850935
1.34948,103.77964,"[394487277, 394487276]",3.912351
1.3494,103.77954,"[394487276, 5148124442]",0.64782
1.34931,103.77946,"[5148124444, 394487275]",5.307256
1.34943,103.77933,"[394487274, 5148124440]",4.191498
1.34954,103.77933,"[5148124438, 394487273]",1.098152
1.34956,103.77915,"[5148124441, 1987912974]",1.783033
1.34963,103.77901,"[1987912974, 394487272]",0.0
1.34963,103.77899,"[1987912974, 394487272]",0.842917
1.34963,103.77899,"[1987912974, 394487272]",0.842917
1.34969,103.77882,"[394487272, 394487271]",1.154988
1.34976,103.77868,"[394487271, 1832568769]",1.597849
1.34987,103.77851,"[1832568769, 394487266]",0.56393
1.34989,103.77841,"[5148124210, 394487266]",0.247562
1.34988,103.77834,"[5004602805, 5148124210]",1.769085
1.34988,103.77816,"[1232333979, 5148124211]",4.240372
1.34981,103.77806,"[1232333979, 394487264]",4.641965
1.34977,103.77807,"[1232333979, 394487264]",0.554144
1.34978,103.77816,"[1232333934, 1232333979]",0.784394
1.34973,103.77825,"[1232333934, 1232333979]",1.8053
1.34968,103.77833,"[5148124429, 1232333934]",4.000667
1.34961,103.77838,"[5148124429, 1232333963]",2.34355
1.3495,103.77841,"[5148124429, 1232333963]",2.293451
1.3494,103.77845,"[5148124429, 1232333963]",3.697732
1.34923,103.77848,"[5148124429, 1232333963]",1.971067
1.34915,103.7785,"[1232333963, 5148124208]",1.72696
1.34893,103.77848,"[1232333961, 5148124209]",1.739723
1.34887,103.77844,"[5148124209, 1232333959]",1.492922
1.34875,103.77829,"[1232333959, 1232333958]",0.0
1.34865,103.77819,"[1232333959, 1232333958]",1.178692
1.34865,103.77819,"[1232333959, 1232333958]",1.178692
1.34856,103.77813,"[1232333958, 1232333956]",3.539139
1.34846,103.77799,"[1232333956, 1232333954]",0.470636
1.34835,103.77789,"[1232333956, 1232333954]",0.627515
1.3483,103.77782,"[5148124205, 5148124206]",0.892865
1.34825,103.7777,"[1232333942, 5148124207]",1.326814
1.34826,103.77767,"[5148124207, 1232333940]",1.154988
1.34834,103.77759,"[1232333940, 1232333939]",0.470636
1.34842,103.77753,"[1232333939, 1232333937]",2.039425
1.34848,103.77746,"[1232333937, 1232333936]",1.648583
1.34856,103.7773,"[1232333936, 394487252]",3.84382
1.34856,103.77718,"[394487252, 6503749175]",3.333796
1.34858,103.77708,"[394498285, 394487248]",1.023235
1.34864,103.77712,"[394510982, 6503749174]",1.201396
