lat,lon,nodes,distance
1.27899,103.80955,"[6978568982, 512091756]",0.917397
1.279,103.80954,"[6978568982, 512091756]",0.0
1.27901,103.80954,"[6978568982, 512091756]",0.351712
1.27904,103.80949,"[11848240124, 512091756]",1.023246
1.27899,103.80944,"[1992427675, 11848240124]",2.74379
1.27892,103.80944,"[5248112899, 1992427675]",2.788337
1.27875,103.8095,"[5248112899, 1992427675]",3.985564
1.27875,103.8095,"[5248112899, 1992427675]",3.985564
1.27855,103.80959,"[1992427660, 5248112899]",4.824625
1.2785,103.80964,"[1992427660, 5248112899]",2.687517
1.27841,103.80969,"[5248112898, 1992427660]",4.42085
1.27839,103.80969,"[5248112898, 1992427660]",5.883023
1.27838,103.80968,"[5248112898, 1992427660]",6.098893
1.2784,103.8096,"[1992427661, 5248112898]",3.095898
1.27845,103.80956,"[1992427661, 1992427662]",2.002629
1.27859,103.80951,"[1992427674, 1992427661]",1.242679
1.27864,103.80949,"[1992427674, 1992427661]",0.84673
1.27864,103.80949,"[1992427674, 1992427661]",0.84673
1.27887,103.80939,"[5248112897, 1992427674]",9.391348
1.27883,103.80938,"[5248112897, 1992427674]",5.394332
1.27883,103.80938,"[5248112897, 1992427674]",5.394332
1.27849,103.80933,"[5248112897, 1992427664]",0.556467
1.27831,103.80955,"[1992427658, 1992427659]",0.248536
1.27829,103.80957,"[1992427658, 1992427659]",1.575607
1.27829,103.80957,"[1992427658, 1992427659]",1.575607
1.27822,103.80957,"[1992427657, 1992427658]",7.738439
1.27819,103.80956,"[1992427657, 1992427658]",9.687308
1.27819,103.80952,"[1992427657, 1992427658]",7.945197
1.2784,103.80926,"[1992427663, 1992427657]",3.014612
1.27844,103.80923,"[1992427672, 1992427663]",2.902064
1.27848,103.80923,"[1992427672, 1992427663]",3.235073
1.27873,103.80927,"[1992427672, 1992427663]",0.33388
1.27876,103.80926,"[10855892051, 1992427672]",0.110568
1.27876,103.8092,"[512091755, 1992427671]",1.817879
1.27868,103.80909,"[512091755, 1992427671]",1.507306
1.27868,103.80909,"[512091755, 1992427671]",1.507306
1.27856,103.80895,"[1992427671, 512091754]",1.178702
1.27855,103.80889,"[512091754, 512091752]",0.945458
1.27863,103.80873,"[512091754, 512091752]",1.295158
1.27864,103.80865,"[512091752, 512091750]",0.495125
1.27854,103.80851,"[512091750, 1992427666]",3.206466
1.27854,103.80849,"[512091750, 1992427666]",3.45639
1.27856,103.80844,"[512091750, 1992427666]",2.002629
1.27856,103.80844,"[512091750, 1992427666]",2.002629
1.27856,103.80841,"[1992427666, 1992427665]",1.800316
1.27854,103.80837,"[1992427666, 1992427665]",3.167095
1.27852,103.80833,"[1992427665, 1992427668]",4.435297
1.27858,103.80819,"[1992427665, 1992427668]",0.442271
1.27863,103.808,"[512091749, 1380407438]",0.709796
1.27867,103.80796,"[1380407438, 1380407446]",1.02576
1.27871,103.80796,"[1380407438, 1380407446]",0.222587
1.27877,103.80788,"[1380407446, 1380407448]",0.15688
1.27899,103.80783,"[1380407448, 1380407458]",0.33388
1.27899,103.80783,"[1380407448, 1380407458]",0.33388
1.27908,103.8078,"[1380407458, 512091748]",1.368178
1.27916,103.80773,"[512091746, 512091744]",0.221136
1.27918,103.80768,"[512091746, 512091744]",0.912118
1.2792,103.80748,"[512091744, 1992427677]",0.0
1.27924,103.80694,"[1992427680, 512091742]",0.56393
1.27929,103.80666,"[1992427680, 512091742]",0.110568
1.27942,103.80661,"[512091742, 1380407487]",1.343265
1.27945,103.80658,"[512091742, 1380407487]",0.458699
1.27948,103.80646,"[1380407487, 512091741]",0.672677
1.2795,103.80643,"[512091741, 512091739]",0.248536
1.27952,103.80642,"[512091741, 512091739]",0.497072
1.27958,103.8064,"[512091741, 512091739]",0.0
1.27959,103.80615,"[1992427684, 512091739]",2.22253
1.27959,103.80609,"[1992427685, 1992427684]",2.543059
1.27959,103.80604,"[1992427685, 1992427684]",2.543059
1.27958,103.80592,"[1780030060, 1992427685]",3.759305
1.27966,103.80551,"[1780030060, 512091738]",0.456059
1.27966,103.80551,"[1780030060, 512091738]",0.456059
1.2797,103.80531,"[1780030060, 512091738]",0.805346
1.27977,103.80515,"[512091738, 512091736]",2.032964
1.27989,103.80497,"[512091736, 512091734]",0.710816
1.28014,103.80477,"[512091734, 1363431097]",0.248536
1.28024,103.80468,"[1363431097, 512091733]",0.331703
1.28022,103.80454,"[512091733, 5248112895]",1.717224
1.28017,103.80423,"[5248112895, 5248112896]",0.456059
1.28014,103.80402,"[5248112896, 5248112894]",0.331703
1.28014,103.80402,"[5248112896, 5248112894]",0.331703
1.2801,103.80383,"[5248112893, 1363431090]",1.337501
1.28003,103.8038,"[1363431090, 512091731]",0.248536
1.28,103.80379,"[1363431090, 512091731]",0.895839
1.27997,103.80363,"[512091731, 1363431084]",0.456059
1.27995,103.80351,"[3121607450, 3121607449]",0.0
1.27996,103.80347,"[1363431084, 512091730]",0.313761
1.28003,103.80342,"[1363431084, 512091730]",0.248536
1.28003,103.8034,"[512091730, 1363431083]",0.247562
1.27991,103.80319,"[512091730, 1363431083]",0.495125
1.27998,103.80313,"[1363431083, 1363431085]",1.098162
1.28,103.80309,"[1363431086, 1363431085]",0.773975
1.28001,103.80288,"[1780030067, 1363431086]",0.247562
1.28008,103.80265,"[1363431087, 1363431091]",0.495125
1.2802,103.80246,"[1363431091, 1363431094]",1.817879
1.2803,103.80232,"[1363431099, 1363431093]",3.259041
1.28028,103.8023,"[1363431094, 1363431099]",0.554148
1.28025,103.8023,"[1363431099, 1363431093]",0.78686
1.28013,103.80236,"[1363431093, 1363431089]",1.343265
1.28009,103.80236,"[1363431089, 6296145552]",0.247562
1.2801,103.80232,"[1363431089, 6296145552]",0.0
1.28013,103.80224,"[1363431095, 512091727]",0.897186
1.2802,103.80223,"[1363431095, 512091727]",1.007724
1.28024,103.80221,"[1363431095, 512091727]",1.022223
1.28026,103.80225,"[6967898386, 1363431096]",0.676852
1.28033,103.80225,"[6967898386, 1363431096]",2.160329
1.28037,103.80226,"[6967898386, 1363431096]",1.811324
1.28044,103.80227,"[6967898386, 1363431096]",2.160329
1.28049,103.80236,"[4723195251, 172484905]",1.445422
1.27973,103.80275,"[7927358164, 172484956]",1.988287
1.27942,103.80291,"[172484956, 172484980]",0.497072
1.27912,103.80299,"[172484956, 172484980]",3.097676
1.27895,103.803,"[172484980, 1363434719]",4.131191
1.27862,103.80296,"[9704421346, 6965889859]",4.966138
1.27829,103.80286,"[1833945033, 172485040]",4.959833
1.27793,103.80273,"[172485040, 172485075]",5.206664
1.27793,103.80273,"[172485040, 172485075]",5.206664
1.27671,103.80227,"[6897776166, 6897776165]",2.603332
1.2761,103.80206,"[10855956602, 10855956601]",0.627521
1.27587,103.80199,"[6965718877, 6965718860]",2.780915
1.2756,103.80193,"[172485301, 1199512988]",5.61246
1.27511,103.80188,"[4746046525, 172485329]",5.90269
1.27473,103.80189,"[1363434685, 1833874649]",5.03862
1.27411,103.80195,"[7984186128, 6748448250]",1.454514
1.27361,103.80201,"[6965699046, 6965699047]",2.47082
1.27327,103.80205,"[1363437914, 435833857]",3.478325
1.27307,103.80196,"[6965628821, 6965628822]",2.119849
1.27301,103.80188,"[6965628822, 6965628823]",0.645838
1.27298,103.80184,"[6965628822, 6965628823]",1.732937
1.27293,103.80166,"[435833852, 435833849]",4.426948
1.2729,103.80157,"[6136410773, 435833849]",1.261241
1.27295,103.80139,"[1363437911, 6136410773]",0.247562
1.27295,103.80139,"[1363437911, 6136410773]",0.247562
1.27304,103.80114,"[1363437911, 6136410773]",0.349876
1.27321,103.80075,"[596006035, 1833925787]",0.892869
1.27326,103.80065,"[596006035, 1833925787]",1.237812
1.27365,103.79982,"[10066606005, 7043143221]",1.584919
1.27401,103.79896,"[7930279121, 7930370580]",2.309978
1.27419,103.79845,"[7930279121, 7930370580]",0.349876
1.2743,103.79802,"[3344030483, 2389296719]",3.044264
1.27483,103.79647,"[4723212863, 6141960211]",1.295158
1.27518,103.79549,"[7919643726, 6965495781]",2.099257
1.27534,103.79499,"[5230796540, 6141808531]",0.945458
1.27584,103.79352,"[4748044448, 596005685]",1.644932
1.27584,103.79352,"[4748044448, 596005685]",1.644932
1.27673,103.79384,"[10012553449, 10012553469]",6.859921
1.27745,103.79406,"[4703052303, 4703052302]",0.313761
1.27766,103.79415,"[1363285050, 596005689]",2.757006
1.27773,103.79425,"[596005690, 686670918]",2.799813
1.27778,103.79457,"[596005690, 686670918]",3.570957
1.27783,103.79465,"[596005694, 1363285053]",1.888067
1.27789,103.79472,"[596005694, 1363285053]",1.888067
1.2787,103.79524,"[596005697, 596005694]",4.8788
1.27879,103.79528,"[1363285063, 596005697]",4.586987
1.27884,103.79529,"[1363285063, 596005697]",4.453106
1.27892,103.79527,"[1363285067, 1363285063]",5.102132
1.27899,103.7952,"[1363285068, 596005698]",5.522475
1.27898,103.79511,"[1363285068, 596005698]",2.876916
1.27895,103.79505,"[596005701, 1363285068]",3.08166
1.2788,103.79494,"[1363285059, 596005701]",2.711204
1.27832,103.79458,"[1363285058, 596005702]",0.313761
1.27823,103.79448,"[1363285057, 1363285058]",1.906506
1.2782,103.79439,"[686670919, 1363285057]",3.822553
1.27823,103.79434,"[6823244553, 596005704]",6.515336
1.27832,103.79431,"[6435395763, 6823244553]",3.116213
1.27849,103.79433,"[686670907, 686670904]",0.247562
1.27864,103.7944,"[686670904, 686670905]",1.491215
1.27881,103.79453,"[686670906, 686670905]",0.0
1.27891,103.79462,"[596005708, 1792694298]",10.367868
1.27897,103.79465,"[596005708, 1792694298]",9.991113
1.27922,103.79467,"[1363285073, 596005709]",9.585743
1.27944,103.79461,"[1792694344, 596005709]",11.751601
1.27958,103.79454,"[1363285096, 596005709]",11.730791
1.27958,103.79454,"[1363285096, 596005709]",11.730791
1.27965,103.79447,"[1792694427, 1363285096]",8.317325
1.27982,103.79429,"[1792694398, 596005712]",7.028692
1.27998,103.79394,"[1792694358, 1792694461]",1.242679
1.28006,103.79399,"[1792694461, 1363285114]",0.248536
1.28009,103.794,"[1363285114, 1792694435]",0.248536
1.28013,103.794,"[1363285114, 1792694435]",1.512902
1.28016,103.794,"[1792694435, 1792694292]",2.26938
1.28016,103.794,"[1792694435, 1792694292]",2.26938
1.28025,103.79405,"[1792694292, 1792694420]",3.097676
1.28032,103.79401,"[1792694420, 9733762276]",2.444537
1.28038,103.79397,"[9733762277, 1363285126]",3.311437
1.28048,103.79386,"[1363285126, 9733825413]",1.751955
1.28057,103.7937,"[9733825413, 9733825412]",1.610691
1.28062,103.79356,"[9733825413, 9733825412]",2.978453
1.28065,103.79349,"[9733825412, 1363285141]",0.627521
