lat,lon,nodes,distance
1.35331526,103.78527775,"[563597790, 563597788]",2.73577
1.35328845,103.78513023,"[5148272487, 5148272486]",2.129355
1.35328845,103.78513023,"[5148272487, 5148272486]",2.129355
1.35322945,103.7849988,"[5148272490, 5148272489]",3.610566
1.35322945,103.7849988,"[5148272490, 5148272489]",3.610566
1.35316912,103.78488346,"[5148272491, 5148272490]",0.86689
1.35316912,103.78488346,"[5148272491, 5148272490]",0.86689
1.35308868,103.78474667,"[5148272492, 5148272491]",2.642575
1.35308868,103.78474667,"[5148272492, 5148272491]",2.642575
1.35300067,103.78457777,"[5148272494, 5148272493]",0.349875
1.35300067,103.78457777,"[5148272494, 5148272493]",0.349875
1.3529457,103.78447451,"[5148272494, 5148272493]",2.09925
1.3529457,103.78447451,"[5148272494, 5148272493]",2.09925
